"Valuation Date","Last Movement Date",Organization,"Last Material Receipt Date","Org Warehouse",Locator,"Item Category","Item No","C_UOM_ID","On Hand Qty","C_Currency_ID","Moving Average Price","Price Value","C_Currency_ID_To","Current Price","Price Value","AD_Client_ID"
"31-01-2023","15-01-2023","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED123WI115,PCS,10,USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","15-01-2023","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED123WI130,PCS,1,USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED123WI135,PCS,"9,505.3266",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","13-09-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI215,PCS,1,USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","13-09-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI220,PCS,"491.1463",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","12-09-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI235,PCS,"122.6432",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","29-09-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI610,PCS,"7,901",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","29-09-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI620,PCS,"2,614.2154",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","28-09-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI635,PCS,"12.281",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","13-12-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI820,PCS,"4,667.469",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI830,PCS,"3,957",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED125WI840,PCS,"3,960",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","05-12-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED126WI715,PCS,1,USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","05-12-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED126WI740,PCS,"4,290",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","21-11-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED126WI800,PCS,"8,575",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","20-11-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED126WI815,PCS,"4,223",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","20-11-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED126WI835,PCS,"14.1386",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED127WI100,PCS,"57,473",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED127WI110,PCS,"10,790",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED127WI115,PCS,"10,791",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI100,PCS,"39,559",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI110,PCS,"10,788",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI115,PCS,"17,996",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI210,PCS,232,USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI315,PCS,14,USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI400,PCS,"114,997",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI410,PCS,"14,389",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-07-2022","CM_SMT",,"CM01 Warehouse","PPS5001 Production process","Product (Semi-finished goods)",FLR0ED132WI415,PCS,"35,763",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","27-01-2023","DP_AutoMotive",,"DP01 Warehouse","FPP3001 Finish Panel Scribe process","Product (Semi-finished goods)","FLQ32076-WPG2",PCS,"4,629",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","DP_AutoMotive",,"DP01 Warehouse","FPP3001 Finish Panel Scribe process","Product (Semi-finished goods)","FLS15246-WPGA",PCS,"3,953",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive",,"DP01 Warehouse","FPS3001 Finish Product Stock","Product (Finished goods)",A1LQ080Y5LX26Z,PCS,720,USD,,,,,,"SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","DP_AutoMotive",,"DP01 Warehouse","FPS3001 Finish Product Stock","Product (Finished goods)",A1LQ080Y5LX28Z,PCS,444,USD,,,,,,"SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive",,"DP01 Warehouse","FPS3001 Finish Product Stock","Product (Finished goods)",A1LS124M5LZ04Z,PCS,15,USD,,,,,,"SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","05-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",CRB1100,PCS,390,USD,"0.4212","164.268",USD,"0.4212","164.268","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","05-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",CRB960,PCS,480,USD,"0.3723","178.704",USD,"0.3723","178.704","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","15-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",CTCV9801140,PCS,198,USD,"0.889","176.022",USD,"0.889","176.022","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","15-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",CTCV980980,PCS,240,USD,"0.805","193.2",USD,"0.805","193.2","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive",,"DP01 Warehouse","MDP3001 Module process","Product (Semi-finished goods)","FLQ32076-WPG2",PCS,"44,131",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","DP_AutoMotive",,"DP01 Warehouse","MDP3001 Module process","Product (Semi-finished goods)","FLS15246-WPGA",PCS,"68,670",USD,"0.00","0.0",,"0.0","0.0","SHARP Manufacturing Vietnam"
"31-01-2023","16-12-2022","DP_AutoMotive","16-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",HDECQ0002TPZZV,PCS,282,USD,"26.145","7,372.89",USD,"26.145","7,372.89","SHARP Manufacturing Vietnam"
"31-01-2023","16-12-2022","DP_AutoMotive","16-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",HDECQ0003TPZZV,PCS,282,USD,"6.624","1,867.968",USD,"6.624","1,867.968","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","12-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",KLMPK3119TPZ2V,PCS,"5,931",USD,"15.909","94,356.279",USD,"15.909","94,356.279","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","DP_AutoMotive","12-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",KLMPK3127TPZ1V,PCS,"8,490",USD,"14.842","126,008.58",USD,"14.842","126,008.58","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",KLMPK3400TPZZV,PCS,"1,449",USD,"13.818","20,022.282",USD,"13.818","20,022.282","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","03-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",LANGF0408TPZZV,PCS,"5,880",USD,"0.058","341.04",USD,"0.058","341.04","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","DP_AutoMotive","14-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LANGK5517TPZ1V,PCS,"14,991",USD,"1.234","18,498.894",USD,"1.234","18,498.894","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","DP_AutoMotive","14-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LANGK5518TPZZV,PCS,"10,199",USD,"0.693","7,067.907",USD,"0.693","7,067.907","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","18-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LANGK5519TPZ1V,PCS,"6,235",USD,"1.8202","11,348.947",USD,"1.8202","11,348.947","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","18-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LANGK5520TPZZV,PCS,"7,692",USD,"1.6882","12,985.6344",USD,"1.6882","12,985.6344","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","DP_AutoMotive","07-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LANGK5558TPZ1V,PCS,"7,032",USD,"8.504","59,800.128",USD,"8.504","59,800.128","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","10-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",LANGK5628TPZZV,PCS,"1,344",USD,"0.296","397.824",USD,"0.296","397.824","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","14-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LANGK5636TPZZV,PCS,969,USD,"8.998","8,719.062",USD,"8.998","8,719.062","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","02-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LHLDZ5462TPZZV,PCS,"1,076",USD,"12.6694","13,632.2744",USD,"12.6694","13,632.2744","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","02-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LHLDZ5463TPZZV,PCS,"1,040",USD,"11.47","11,928.8",USD,"11.47","11,928.8","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","30-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LHLDZ5466TPZZV,PCS,922,USD,"5.955","5,490.51",USD,"5.955","5,490.51","SHARP Manufacturing Vietnam"
"31-01-2023","16-12-2022","DP_AutoMotive","16-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",LSUPC0001TPZZV,PCS,282,USD,"16.329","4,604.778",USD,"16.329","4,604.778","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","13-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)","LX-BZ2623TPZ1V",PCS,"16,067",USD,"0.0241","387.2147",USD,"0.0241","387.2147","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","13-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)","LX-BZ2635TPZ1V",PCS,"9,628",USD,"0.022","211.816",USD,"0.022","211.816","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","DP_AutoMotive","14-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)","LX-BZ2636TPZZV",PCS,"21,710",USD,"0.0189","410.319",USD,"0.0189","410.319","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","12-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",PCOVP3152TPZZV,PCS,"1,497",USD,"8.826","13,212.522",USD,"8.826","13,212.522","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","25-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PCUSS2480TPZZV,PCS,"10,225",USD,"0.2216","2,265.86",USD,"0.2216","2,265.86","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","25-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PCUSS2481TPZZV,PCS,"29,166",USD,"0.2215","6,460.269",USD,"0.2215","6,460.269","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","14-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PCUSS2506TPZZV,PCS,"1,132",USD,"0.98","1,109.36",USD,"0.98","1,109.36","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","30-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",PFILV2783TPZZV,PCS,"1,097",USD,"3.6875","4,045.1875",USD,"3.6875","4,045.1875","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","30-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",PFILV2784TPZZV,PCS,"1,097",USD,"1.2223","1,340.8631",USD,"1.2223","1,340.8631","SHARP Manufacturing Vietnam"
"31-01-2023","25-11-2022","DP_AutoMotive","17-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",PFILV3729DPZZV,PCS,"1,000",USD,"4.353","4,353.0",USD,"4.353","4,353.0","SHARP Manufacturing Vietnam"
"31-01-2023","25-11-2022","DP_AutoMotive","17-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",PFILV3730DPZZV,PCS,"1,000",USD,"2.73","2,730.0",USD,"2.73","2,730.0","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","14-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PLT9801140,PCS,96,USD,"9.5412","915.9552",VND,"224,599.848","21,561,585.408","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","13-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PLT980980,PCS,120,USD,"9.0363","1,084.356",VND,"212,714.502","25,525,740.24","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","DP_AutoMotive","03-10-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3591TPZZV,PCS,"6,134",USD,"0.1949","1,195.5166",USD,"0.1949","1,195.5166","SHARP Manufacturing Vietnam"
"31-01-2023","30-06-2022","DP_AutoMotive","17-02-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3654TPZZV,PCS,550,USD,"1.20","660.0",USD,"1.2","660.0","SHARP Manufacturing Vietnam"
"31-01-2023","30-06-2022","DP_AutoMotive","17-02-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3655TPZZV,PCS,550,USD,"1.20","660.0",USD,"1.2","660.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","DP_AutoMotive","12-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3685TPZZV,PCS,"6,075",USD,"0.2486","1,510.245",USD,"0.2486","1,510.245","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","03-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3686TPZ1V,PCS,"10,458",USD,"0.0933","975.7314",USD,"0.0933","975.7314","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","DP_AutoMotive","23-08-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3686TPZZV,PCS,996,USD,"0.7136","710.7456",USD,"0.7136","710.7456","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","24-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3753TPZZV,PCS,"3,328",USD,"0.2247","747.8016",USD,"0.2247","747.8016","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","19-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3762TPZZV,PCS,"1,282",USD,"1.0514","1,347.8948",USD,"1.0514","1,347.8948","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","25-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3774TPZZV,PCS,"5,575",USD,"0.99","5,519.25",USD,"0.99","5,519.25","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","25-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PSHEP3775TPZZV,PCS,"4,280",USD,"0.92","3,937.6",USD,"0.92","3,937.6","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","07-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",PTPEH3276TPZZV,PCS,"13,243",USD,"1.526","20,208.818",USD,"1.526","20,208.818","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",PTPEH3409TPZZV,PCS,"1,369",USD,"1.701","2,328.669",USD,"1.701","2,328.669","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","DP_AutoMotive","12-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",PZETE5835TPZZV,PCS,"6,055",USD,"0.0194","117.467",USD,"0.0194","117.467","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","22-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)","QCNC-2669TPZZV",cm,"7,921.104",USD,"0.0031","24.5554",USD,"0.0031","24.5554","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","14-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)","QCNC-2682TPZZV",cm,"67,572.032",USD,"0.0187","1,263.597",USD,"0.0187","1,263.597","SHARP Manufacturing Vietnam"
"31-01-2023","01-12-2022","DP_AutoMotive","14-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)","QCNC-2708TPZZV",cm,"20,000",USD,"0.0105","210.0",USD,"0.0105","210.0","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","DP_AutoMotive","17-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",QPWBM1830TPZ1V,PCS,"3,313",USD,"1.012","3,352.756",USD,"1.012","3,352.756","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","14-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",QPWBM1842TPZ1V,PCS,"2,131",USD,"0.3374","718.9994",USD,"0.3374","718.9994","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",QPWBM2168TPZZV,PCS,"3,798",USD,"0.709","2,692.782",USD,"0.709","2,692.782","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","10-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",QSWEG0539TPZZV,PCS,"9,340",USD,"12.6879","118,504.986",USD,"12.6879","118,504.986","SHARP Manufacturing Vietnam"
"31-01-2023","16-12-2022","DP_AutoMotive","15-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)","RSP-Z0202TPZZV",PCS,362,USD,"4.217","1,526.554",USD,"4.217","1,526.554","SHARP Manufacturing Vietnam"
"31-01-2023","01-12-2022","DP_AutoMotive","21-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",RUNTF2251TPZZV,PCS,984,USD,"13.429","13,214.136",USD,"13.429","13,214.136","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","12-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",RUNTK6200TPZ3V,PCS,"14,375",USD,"19.211","276,158.125",USD,"19.211","276,158.125","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","17-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Free parts)",RUNTK6663TPZZV,PCS,"1,536",USD,"26.201","40,244.736",USD,"26.201","40,244.736","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","09-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKG3814TPZ2V,SET,"1,796.985",USD,"1.754","3,151.9117",USD,"1.754","3,151.9117","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","03-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKG4780TPZZV,PCS,"22.9884",USD,"8.2004","188.5141",USD,"8.2004","188.5141","SHARP Manufacturing Vietnam"
"31-01-2023","11-05-2022","DP_AutoMotive","17-02-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKG4825TPZZV,PCS,55,USD,"14.30","786.5",USD,"14.3","786.5","SHARP Manufacturing Vietnam"
"31-01-2023","01-12-2022","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKG4843TPZ1V,SET,25,USD,"8.40","210.0",USD,"8.4","210.0","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKG4906TPZZV,SET,"243.3321",USD,"28.4538","6,923.7229",USD,"28.4538","6,923.7229","SHARP Manufacturing Vietnam"
"31-01-2023","16-12-2022","DP_AutoMotive","17-11-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKG4931TPZZV,SET,"56.4",USD,"53.11","2,995.404",USD,"53.11","2,995.404","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","DP_AutoMotive","05-09-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKT1453TPZZV,PCS,"1,820",USD,"1.14","2,074.8",USD,"1.14","2,074.8","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","19-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKT1529TPZZV,PCS,"3,519",USD,"2.8988","10,200.8772",USD,"2.8988","10,200.8772","SHARP Manufacturing Vietnam"
"31-01-2023","11-05-2022","DP_AutoMotive","17-02-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKT1568TPZZV,PCS,55,USD,"8.84","486.2",USD,"8.84","486.2","SHARP Manufacturing Vietnam"
"31-01-2023","01-01-2023","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKT1608TPZZV,PCS,"3,844",USD,"1.78","6,842.32",USD,"1.78","6,842.32","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","19-12-2022","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKT1629TPZ1V,SET,"167.68",USD,"29.2449","4,903.7848",USD,"29.2449","4,903.7848","SHARP Manufacturing Vietnam"
"31-01-2023","01-12-2022","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SPAKT1753TPZZV,PCS,600,USD,"4.90","2,940.0",USD,"4.9","2,940.0","SHARP Manufacturing Vietnam"
"31-01-2023","01-12-2022","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SSAKE0535TPZZV,PCS,50,USD,"0.81","40.5",USD,"0.81","40.5","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","DP_AutoMotive","05-01-2023","DP01 Warehouse","MDP3001 Module process","Parts (Purchased parts)",SSAKE0569TPZZV,PCS,"1,029.9999",USD,"0.76","782.7999",USD,"0.76","782.7999","SHARP Manufacturing Vietnam"
